post_id	reply_id	sarcasm
3b7rra	csjmett	0
3b7rra	csjme1z	1
3b7run	csjrtvz	0
3b7run	csjmbfv	1
3b7rv8	csjmftb	0
3b7rv8	csju4or	1
3b7rwc	csjmckh	1
3b7rwc	csk4mmr	0
3b7s6q	csjpr68	0
3b7s6q	csjoytk	1
3b7sax	csjnfy9	0
3b7sax	csjph8o	1
3b7sdq	csjq7kv	0
3b7sdq	csk6gp7	1
3b7vug	csk0dw7	0
3b7vug	csjw2t4	1
3b7vw3	csjtxx2	0
3b7vw3	csjreda	1
3b7wje	csjoxeh	1
3b7wje	csjnwuy	0
3b7x99	csjwp7m	0
3b7x99	cskjpxm	1
3b7xs3	csjoftx	1
3b7xs3	csjp6cc	0
3b86uj	csjsukk	1
3b86uj	csjxpzj	0
3b8ayb	csjrslt	1
3b8ayb	csjrvb4	0
3b8c9c	csk24f8	1
3b8c9c	csk24m4	0
3b8f9r	csjtioi	1
3b8f9r	csjtyxf	0
3b8ftn	csjyf40	0
3b8ftn	csk4oyi	1
3b8g32	cskb4pr	0
3b8g32	csk157t	1
3b8g7s	csjtmn6	1
3b8g7s	csk2qws	0
3b8hx1	csju79u	1
3b8hx1	csjtryz	0
3b8i5s	csjtvpq	0
3b8i5s	csjtudz	1
3b8jfs	csju6tl	1
3b8jfs	csju72j	0
3b8lkl	csk276x	0
3b8lkl	csjvr6x	1
3b8n1a	csk4fcc	0
3b8n1a	csk21ke	1
3b8ong	csk7owp	0
3b8ong	cskepbo	1
3b8q5z	cskbyiw	0
3b8q5z	cskbsra	1
3b8q99	csjwp70	1
3b8q99	cskbd5j	0
3b8rf6	csk36qh	0
3b8rf6	csk5zgu	1
3b8rg2	csklxd8	0
3b8rg2	csk8agy	1
3b8sda	csjyho0	1
3b8sda	csjzeee	0
3b8wyi	cskkfas	0
3b8wyi	csjznrk	1
3b8yeg	csjztgt	0
3b8yeg	csk0a8d	1
3b90at	csjyznh	1
3b90at	csk0cx5	0
3b93oj	csjzwxh	1
3b93oj	csjzwmz	0
3b957q	csk0cyl	0
3b957q	csk0dmz	1
3b9bd3	csk27zy	1
3b9bd3	csk287h	0
3b9d8h	csk316e	0
3b9d8h	csk3fjm	1
3b9f1z	csk8dy5	1
3b9f1z	csk7wob	0
3b9hqq	csk43g5	1
3b9hqq	csk41k4	0
3b9izr	cskdbqm	0
3b9izr	csk97cl	1
3b9kgk	cskbzs8	1
3b9kgk	cskbtjc	0
3b9lhs	csk7ipq	0
3b9lhs	cskd50t	1
3b9lry	cskbm9z	0
3b9lry	csk9fr3	1
3b9mnl	cskgz9g	0
3b9mnl	cskk3jp	1
3b9pb8	csk8uc2	0
3b9pb8	cskfg5m	1
3b9r27	csk6xgb	1
3b9r27	cskg6un	0
3b9ut3	cskfdee	1
3b9ut3	cskelvm	0
3b9w3l	cskdpna	1
3b9w3l	cskdr6l	0
3b9wmj	cskeowg	1
3b9wmj	csk91cd	0
3b9zg4	cskcb65	1
3b9zg4	csk905s	0
3ba759	cskeuex	0
3ba759	cskfjiu	1
3ba8uu	cskbrss	0
3ba8uu	cskck7q	1
3badb8	csklvgt	1
3badb8	cskidcw	0
3badis	cskqruw	1
3badis	csl0z69	0
3bafdo	cskklr1	0
3bafdo	cslda43	1
3bagn8	cskok7k	1
3bagn8	cskhjei	0
3bahly	csklhv3	0
3bahly	cskjq1y	1
3baolp	cskrsfw	0
3baolp	cskka32	1
3bapu5	cskqos2	0
3bapu5	cskojcc	1
3baq41	cskhucf	1
3baq41	cskivm7	0
3baq6m	cskoh0u	0
3baq6m	csknedo	1
3bar2z	cskicm7	0
3bar2z	cskiad7	1
3batdn	cskkshr	1
3batdn	cskizhj	0
3bavuk	ctbecdf	0
3bavuk	cskvffh	1
3bavya	cskgyf2	1
3bavya	cskossy	0
3baw3n	cskvkv5	0
3baw3n	csl1m57	1
3baxzn	csktlec	1
3baxzn	cskp33v	0
3bayo9	csl0cjl	1
3bayo9	cskuvj6	0
3baypc	csl0hcf	0
3baypc	cskrv8v	1
3bb1xg	csko1fv	1
3bb1xg	csl0qi7	0
3bb28n	cskifvu	1
3bb28n	cskiknr	0
3bb3qn	cslcc7o	1
3bb3qn	cskik76	0
3bb9h3	csktx47	0
3bb9h3	cskmoar	1
3bb9wr	cskky4y	1
3bb9wr	csklfyr	0
3bbbpd	cslb36s	0
3bbbpd	csl21im	1
3bbbrc	cskmaks	1
3bbbrc	csko21y	0
3bbh51	cskmse5	0
3bbh51	cskvmwk	1
3bbhel	csl5k4d	0
3bbhel	csl1qnq	1
3bbl23	csl5hhe	0
3bbl23	cskw2b2	1
3bblh8	csko2dc	0
3bblh8	cskngxv	1
3bblxx	csknk9g	0
3bblxx	csko2p6	1
3bbmra	csko8z5	0
3bbmra	csknkqa	1
3bbr9h	cskw6cz	1
3bbr9h	csl6eyf	0
3bbstp	csktwz6	0
3bbstp	cskpbo8	1
3bbtwa	cskxrka	0
3bbtwa	cskv7gx	1
3bbuf9	cskwe1x	1
3bbuf9	cskyoh1	0
3bbugd	cskpnaa	1
3bbugd	cskpyue	0
3bbyhh	csl3y3c	0
3bbyhh	csl3kln	1
3bbz1p	csl37m6	1
3bbz1p	csl86dl	0
3bc160	cskupy4	1
3bc160	csku9tx	0
3bc8p5	cskyahm	1
3bc8p5	cskvbpt	0
3bc8vm	csl1z2f	1
3bc8vm	csl11hx	0
3bcbks	cskugku	0
3bcbks	csku7d7	1
3bcflg	csljg29	0
3bcflg	cskvmj1	1
3bcmdw	csl7ehe	0
3bcmdw	cskz9pq	1
3bcp84	cskxxg3	0
3bcp84	cskyn51	1
3bcqxn	cskymrf	1
3bcqxn	cskzamz	0
3bczx5	csl85fe	0
3bczx5	csl3t0m	1
3bd34e	cslgesa	1
3bd34e	csl1smz	0
3bd3g5	csl36gt	0
3bd3g5	csl3waz	1
3bd6wf	cslbp17	1
3bd6wf	cslcnh6	0
3bd7qe	csl3mnr	0
3bd7qe	csl4s32	1
3bdbxs	csli4xa	1
3bdbxs	csl4c8s	0
3bdhai	csla7ze	0
3bdhai	csl88b4	1
3bdk0m	csle8mq	0
3bdk0m	csl7cfw	1
3bdkcz	csldgp2	0
3bdkcz	csl9eh3	1
3bdmtp	csl8o1y	1
3bdmtp	csl7p2j	0
3bdoo5	cslhi6s	0
3bdoo5	cslc8g7	1
3bdtob	csvs0et	0
3bdtob	csla3b4	1
3be2qv	csld0h1	1
3be2qv	cslfjb5	0
3be5qk	cslg3e3	0
3be5qk	cslo512	1
3be6h3	cslq9bx	1
3be6h3	csm4cpq	0
3be8vp	cslisf5	1
3be8vp	cslcv3x	0
3be93l	csldx6b	1
3be93l	cslwkvb	0
3becdf	csldhz7	1
3becdf	cslew1a	0
3beeh3	csllejt	1
3beeh3	cslsoln	0
3bef51	cslljfy	1
3bef51	csle7ry	0
3befub	csli23f	1
3befub	cslk80v	0
3behqy	cslgc09	1
3behqy	cslh833	0
3beit6	cslmgbb	1
3beit6	csm0wck	0
3ben6l	cslrkmo	1
3ben6l	csljl6n	0
3benl3	cslks6c	0
3benl3	cslyum9	1
3benvw	csllq0i	1
3benvw	cslgdt7	0
3beoqj	cslpfpo	1
3beoqj	csljz74	0
3beor8	cslnkfh	0
3beor8	csm3a58	1
3beota	csm2ah3	0
3beota	csmaj5s	1
3beqbq	cslhfpb	1
3beqbq	cslt4dh	0
3ber7a	csm82sp	0
3ber7a	csmk0kb	1
3besin	cslorwp	0
3besin	cslwnre	1
3beu5m	csm64g1	1
3beu5m	csltaq5	0
3beym7	cslyni9	0
3beym7	cslk0br	1
3bf3ku	cslkp7m	1
3bf3ku	cslvn1g	0
3bfejt	cslmwdz	0
3bfejt	csln9t3	1
3bfha0	cslq43z	0
3bfha0	csltzlj	1
3bfi5x	cslp2vp	1
3bfi5x	csm36j1	0
3bfih5	csm6h2s	1
3bfih5	csm2xkk	0
3bfirb	cslvbbh	1
3bfirb	cslnoto	0
3bfjlr	csm6bmn	1
3bfjlr	csm0l0o	0
3bfkun	cslp17h	1
3bfkun	cslxnyk	0
3bfmwn	cslvjnk	0
3bfmwn	cslz655	1
3bfr4j	csltjth	1
3bfr4j	csm16pz	0
3bfsjf	cslq8dc	0
3bfsjf	cslqazf	1
3bfx0f	csmcvjn	0
3bfx0f	cslroug	1
3bfzkb	csls870	0
3bfzkb	cslt034	1
3bg1wa	cslyu80	0
3bg1wa	cslvwtx	1
3bg2qi	cslszlv	0
3bg2qi	cslukx5	1
3bg6b7	cslwnma	1
3bg6b7	csm2vng	0
3bgbcc	cslxqhl	1
3bgbcc	csm8r2n	0
3bgbz9	cslw7d1	0
3bgbz9	cslxdd4	1
3bggg8	csm1y2a	1
3bggg8	csly45x	0
3bgj3q	csm2pwu	0
3bgj3q	csmebkw	1
3bgnvg	csm4bzm	0
3bgnvg	cslyvln	1
3bgteb	csm8ac9	0
3bgteb	csmhmdb	1
3bguf1	csm0t8b	0
3bguf1	csm182n	1
3bh0vd	csm7j5q	0
3bh0vd	csm2i5j	1
3bh84g	csmt9es	0
3bh84g	csm43mi	1
3bha2m	csm4wl4	1
3bha2m	csm64m0	0
3bhaks	csmd9ox	0
3bhaks	csm4sk9	1
3bhgtl	csmbg6f	1
3bhgtl	csmd75b	0
3bhi1v	csmcgzs	0
3bhi1v	csmbv1d	1
3bhi7p	csmtez8	1
3bhi7p	csm6s6t	0
3bhrwx	csmuo45	0
3bhrwx	csma3pd	1
3bht1x	csmk8eg	1
3bht1x	csmd5mg	0
3bht27	csmpiia	0
3bht27	csmen2s	1
3bhvtz	csm9cb2	1
3bhvtz	csm9fs1	0
3bhy8d	csn4l9z	0
3bhy8d	csma86r	1
3bhzbg	csmitec	0
3bhzbg	csn8z9u	1
3bi2ki	csmsm1i	1
3bi2ki	csmi29y	0
3bi47m	csmn7am	0
3bi47m	csmgsky	1
3bi567	csnexkn	0
3bi567	csmvvcx	1
3bi6iv	csmu9xf	1
3bi6iv	csmuyea	0
3bi8nj	csnft4a	1
3bi8nj	csw5lfu	0
3bialt	csmgif7	0
3bialt	csmo87i	1
3bidni	csn5s6e	0
3bidni	csmuu72	1
3bidpn	csmg3tq	1
3bidpn	csncotw	0
3bigg1	csnjf45	1
3bigg1	csmz2uq	0
3bigzo	csmg10y	1
3bigzo	csmlisr	0
3bihou	csmeeiv	0
3bihou	csmeeg9	1
3bii6u	csmhgdt	0
3bii6u	csmwljy	1
3biibl	csn4qws	1
3biibl	csn3h2d	0
3bik0b	csmptct	1
3bik0b	csmhme4	0
3bilz1	csmmv31	0
3bilz1	csmfrsz	1
3bin8w	csms8eh	1
3bin8w	csmzv2h	0
3binbs	csmyjsu	1
3binbs	csmxenm	0
3binec	csmob2d	1
3binec	csmmui8	0
3bio49	csmnr10	0
3bio49	csncziv	1
3bio9d	csmhvh8	0
3bio9d	csmrjxg	1
3bioeg	csmvfkm	0
3bioeg	csml7bs	1
3bip3v	csn0oms	0
3bip3v	csmhifb	1
3bitrt	csmvi8l	0
3bitrt	csn18nw	1
3biu8t	csmi4n9	0
3biu8t	csmmb73	1
3bivy1	csn2qfd	1
3bivy1	csn0rqq	0
3bix56	csmjp9b	0
3bix56	csmojem	1
3bixfy	csmukyc	1
3bixfy	csn0dku	0
3bixx7	csmiur6	1
3bixx7	csmkb1f	0
3biyr8	csmkaul	0
3biyr8	csmxxbl	1
3biz3q	csmpkf6	1
3biz3q	csmre5f	0
3bj2gg	csn5ixp	0
3bj2gg	csmk47x	1
3bj50x	csn6089	1
3bj50x	csmnffi	0
3bj5e2	csn3sgt	0
3bj5e2	csmzzzi	1
3bj5z6	csmnc1t	1
3bj5z6	csmr2yv	0
3bj6nk	csmzdib	0
3bj6nk	csmll1j	1
3bj7id	csmo970	0
3bj7id	csmm764	1
3bj8ql	csmxw4g	0
3bj8ql	csn8lf0	1
3bj9yc	csn1mgm	0
3bj9yc	csmr78x	1
3bjiox	csmu68n	1
3bjiox	csngsw0	0
3bjja0	csnu0dj	0
3bjja0	csmq1cy	1
3bjjcx	csmsijs	1
3bjjcx	csmqli2	0
3bjjkl	csn1b30	0
3bjjkl	csn3nfd	1
3bjkmv	csno8p9	1
3bjkmv	csn7dma	0
3bjmbh	csmvpjo	1
3bjmbh	csnm8jx	0
3bjrt0	csnboq2	1
3bjrt0	csn2hvo	0
3bjtwy	csn4bsa	1
3bjtwy	csmypy9	0
3bjuew	csmwx8o	1
3bjuew	csmv0zs	0
3bjuvd	csmtfe7	1
3bjuvd	csn2mkz	0
3bjv2y	csms0o2	0
3bjv2y	csms0q4	1
3bjvgh	csn3jn8	1
3bjvgh	csn5v6z	0
3bjyih	csmsy9t	0
3bjyih	csngr34	1
3bjypu	csnea95	1
3bjypu	csn76va	0
3bk0bv	csmw55y	1
3bk0bv	csmy92x	0
3bk0xi	csmxg4w	1
3bk0xi	csn8j88	0
3bk4nz	csnjny9	1
3bk4nz	csn28p2	0
3bk6xi	csngbsc	0
3bk6xi	csmwb8b	1
3bk7vb	csn4ktn	0
3bk7vb	csn6t4x	1
3bk80z	csnl2xs	0
3bk80z	csmvoxq	1
3bkaay	csng56j	0
3bkaay	csniysg	1
3bkaxd	csmy8nj	1
3bkaxd	csmxxeq	0
3bke32	csmxdg0	1
3bke32	csnlvtf	0
3bkfx0	csmxxq7	0
3bkfx0	csmz7vt	1
3bki7u	csnfe25	0
3bki7u	csn3wkb	1
3bkkrz	csncb00	0
3bkkrz	csn7awb	1
3bkm55	csn9u17	1
3bkm55	csn1n1l	0
3bkmd0	csn7x3s	0
3bkmd0	csnve3a	1
3bkp7h	csnbfbi	1
3bkp7h	csn9vwn	0
3bkqyx	csn2luj	0
3bkqyx	csn9k5n	1
3bkrzy	csn3hh8	0
3bkrzy	csn1sv3	1
3bkwqr	csn2p2y	0
3bkwqr	csn3rur	1
3bkxlk	cspvbl7	1
3bkxlk	csvog93	0
3bkz05	csnfqt3	1
3bkz05	csni30s	0
3bkz4z	csn3lhr	0
3bkz4z	csndlzc	1
3bl1p2	csogdol	1
3bl1p2	csni5qj	0
3blaxo	csnb58w	1
3blaxo	csn6lu5	0
3blhvf	csn93vm	1
3blhvf	csnlypt	0
3blltr	csnacnf	0
3blltr	csnc3wc	1
3blq64	csnh3cd	0
3blq64	csnk5rj	1
3bltf8	csnc7kt	1
3bltf8	csnewa0	0
3blxoa	csntpyp	1
3blxoa	csnqlmt	0
3bm02p	csnrhin	0
3bm02p	csndjks	1
3bm9du	csnemek	1
3bm9du	csnfoi2	0
3bm9iv	csnf9kn	0
3bm9iv	csnlmhk	1
3bmbjl	csnlofd	1
3bmbjl	csnz2dp	0
3bmcis	csnrz9d	0
3bmcis	csnp4ht	1
3bmek1	cso4is3	0
3bmek1	csnkco0	1
3bmf13	csnfpj9	1
3bmf13	cso5ddk	0
3bmfik	csnqm1m	1
3bmfik	csnsjxd	0
3bmhuv	csngh3c	1
3bmhuv	csnl1o0	0
3bmk47	csoelow	1
3bmk47	csnq4j0	0
3bmkcv	csnj6zl	0
3bmkcv	csnrwis	1
3bmlsl	cso8j2d	0
3bmlsl	csnpr5w	1
3bmmqn	csnlwnh	0
3bmmqn	cso0ng2	1
3bmn54	csnomea	1
3bmn54	csnvaf1	0
3bmqri	csnjxmn	1
3bmqri	csnklx8	0
3bmsv4	csnk64b	1
3bmsv4	csnk5ev	0
3bmus4	cson3ab	1
3bmus4	csnr9f6	0
3bmwsq	csns5ph	0
3bmwsq	cso3k1i	1
3bmx68	csnkryp	1
3bmx68	cso0yjl	0
3bmy17	csnwofc	0
3bmy17	csnuay5	1
3bmzqn	csnl67t	1
3bmzqn	csnlatu	0
3bn0g5	csno5qf	0
3bn0g5	csolyfk	1
3bn1fg	csnm9w9	0
3bn1fg	csnlly2	1
3bn4qs	csny8of	0
3bn4qs	csnmki4	1
3bn63x	csny5ab	1
3bn63x	cso0hao	0
3bn665	csnoe3i	0
3bn665	csnnnpx	1
3bn7y4	csogi3d	1
3bn7y4	csogvuy	0
3bn99d	csnz8dc	0
3bn99d	csntjjy	1
3bnagy	csnvqay	1
3bnagy	csnqeqp	0
3bncej	cso2379	1
3bncej	csojkjw	0
3bniq6	cso5q8p	0
3bniq6	csoe4xv	1
3bnkfn	csnrqn3	0
3bnkfn	csom8ey	1
3bnmlg	cso31i8	1
3bnmlg	csnvxkh	0
3bnon1	csnrzzl	1
3bnon1	csnwh4n	0
3bnp9f	csoa5na	0
3bnp9f	csnuifo	1
3bnqr5	csnv8ky	1
3bnqr5	cso7wzw	0
3bns7s	csoabsh	1
3bns7s	cso4xri	0
3bo0bj	csnvg6f	0
3bo0bj	cso5c20	1
3bo3k7	csogwml	0
3bo3k7	cso9k9p	1
3bo3rn	csolelf	1
3bo3rn	csouki9	0
3bo5mw	csny7yw	0
3bo5mw	csnwzyo	1
3boa16	cso3bjw	1
3boa16	csoj9nn	0
3boaul	cso8sjv	1
3boaul	csogww6	0
3boc0u	cso3sm6	1
3boc0u	cso6ltx	0
3bodny	cso55em	0
3bodny	cso5rbl	1
3bodr4	csnz4wl	0
3bodr4	csnz6qw	1
3bogfq	cso02zq	1
3bogfq	csoyjs8	0
3bohsq	csoapb8	1
3bohsq	csojfgb	0
3bolj8	csoat5p	1
3bolj8	csoq0ks	0
3booit	cso3ji8	0
3booit	cso2p5x	1
3bos67	cso34wh	0
3bos67	csoiakz	1
3botj5	cso3ncv	0
3botj5	cso3umh	1
3bou1o	cso6ff0	0
3bou1o	csob15h	1
3bou7i	cso5zn2	0
3bou7i	cso4p8e	1
3bou9h	csobby0	1
3bou9h	cso74jm	0
3bovkm	cso4293	0
3bovkm	cso4ulz	1
3boxag	csokfdc	1
3boxag	csoigkr	0
3boyo0	csoqu24	1
3boyo0	csonmqu	0
3boyp6	cso6xby	1
3boyp6	csoer3k	0
4vjrtc	d5yzyz9	1
4vjrtc	d5yxzx3	0
4vjsb8	d5zf0x6	0
4vjsb8	d5z55z0	1
4vjtsa	d5z2ky1	1
4vjtsa	d5zs83d	0
4vjtwr	d5ze4ql	1
4vjtwr	d5z8ze5	0
4vk0ci	d5z1a7j	1
4vk0ci	d5z0b46	0
4vk0rk	d5zgmyx	1
4vk0rk	d5z54fm	0
4vk1y3	d5z0t9h	1
4vk1y3	d5z6216	0
4vk3dg	d5zbnhs	1
4vk3dg	d5zlmma	0
4vk54t	d5z161s	1
4vk54t	d5zke75	0
4vkege	d5zmul4	1
4vkege	d5z460i	0
4vkkq3	d60ifeb	0
4vkkq3	d60bymk	1
4vklz6	d5zctba	1
4vklz6	d5zu50l	0
4vklzt	d5zm0rb	1
4vklzt	d5zo9n2	0
4vksup	d5za4mf	0
4vksup	d5z95su	1
4vkuix	d5zhdnb	0
4vkuix	d5z7wac	1
4vl113	d5zrbn0	1
4vl113	d5zs33i	0
4vl414	d5zlyrp	1
4vl414	d5zk4ve	0
4vl8bg	d5zbmwr	0
4vl8bg	d5zbgn6	1
4vlbxi	d5zipn9	1
4vlbxi	d60cnc9	0
4vlc0e	d5zkue7	1
4vlc0e	d5zexu7	0
4vlkxl	d5zdrz8	0
4vlkxl	d5ze85s	1
4vllk2	d5znmu0	1
4vllk2	d60h6nw	0
4vlno5	d5zpjf8	1
4vlno5	d5zvjmn	0
4vlqb5	d5zfrry	1
4vlqb5	d5zf4a6	0
4vlr8s	d5zeyal	1
4vlr8s	d603dj4	0
4vls91	d5zpyi9	1
4vls91	d601vl7	0
4vls9k	d5zfdyo	1
4vls9k	d5znpdm	0
4vlscy	d5zf7rv	0
4vlscy	d5zlvqe	1
4vlskp	d60ze6g	0
4vlskp	d5ziohi	1
4vlug9	d5zjmmg	0
4vlug9	d5zk02w	1
4vlvpv	d5zzg2h	1
4vlvpv	d60kw5b	0
4vlw3b	d5znh5m	1
4vlw3b	d603xv2	0
4vly2a	d6057fq	0
4vly2a	d607ksz	1
4vlz6n	d5zl4qs	1
4vlz6n	d5zidrm	0
4vm1bt	d5zha0f	1
4vm1bt	d5zih3n	0
4vm1hk	d5ztpzl	1
4vm1hk	d5zplve	0
4vm1mc	d60poll	1
4vm1mc	d5zssq7	0
4vm5ib	d5zhj5h	1
4vm5ib	d5zhtkb	0
4vm65x	d5zl18l	1
4vm65x	d5zsk7p	0
4vm7ip	d604kh3	0
4vm7ip	d5zu51w	1
4vm99j	d5zxnrn	1
4vm99j	d5zn3sc	0
4vmb4m	d5zkxyu	0
4vmb4m	d5ziljt	1
4vmdc4	d5zr4ti	1
4vmdc4	d5znnpo	0
4vmghy	d5zjvfz	1
4vmghy	d5zjy03	0
4vmh5b	d60chqa	0
4vmh5b	d5zlpum	1
4vmi48	d5znbqs	0
4vmi48	d5znmu7	1
4vmirj	d5zvb7n	1
4vmirj	d60q95x	0
4vmjeq	d5zw2ov	1
4vmjeq	d5zsagg	0
4vmk99	d60bzfv	0
4vmk99	d602jut	1
4vmmjv	d5zyhpi	1
4vmmjv	d6067f3	0
4vmmup	d5zl3i4	0
4vmmup	d60szir	1
4vmnrr	d5zlm0g	1
4vmnrr	d5zlran	0
4vmplt	d606j2y	0
4vmplt	d5ztuid	1
4vmqcw	d5zto0i	1
4vmqcw	d60fudv	0
4vmrxw	d5zojiu	1
4vmrxw	d60idax	0
4vmtly	d60qax0	0
4vmtly	d5zms0y	1
4vmw4l	d5zynea	1
4vmw4l	d5zw9fg	0
4vmx16	d60grwj	0
4vmx16	d60r1kq	1
4vmxg5	d5zvsp8	0
4vmxg5	d601t58	1
4vmynk	d5zs3a6	0
4vmynk	d609o4c	1
4vmziy	d5zq63z	0
4vmziy	d602dhc	1
4vn02a	d5zxxu4	0
4vn02a	d5zq72l	1
4vn1q4	d60ndi6	0
4vn1q4	d60cxcd	1
4vn1tc	d5zowp5	1
4vn1tc	d5zpjpl	0
4vn3vc	d60jemo	0
4vn3vc	d5zw13s	1
4vn5sa	d5zpv44	1
4vn5sa	d5zq1k4	0
4vn6zf	d601h1c	0
4vn6zf	d5zsquc	1
4vn7lj	d611wuq	1
4vn7lj	d5zsys9	0
4vnar6	d5zuv1s	1
4vnar6	d5zr37d	0
4vnbf8	d5ztu6y	1
4vnbf8	d60kjre	0
4vni0n	d5zwwxf	0
4vni0n	d601gn2	1
4vniri	d5ztput	0
4vniri	d5zxaam	1
4vnood	d60ubsy	0
4vnood	d606yh1	1
4vnqbg	d5zzvzs	1
4vnqbg	d601dj4	0
4vnscf	d616phi	0
4vnscf	d606faz	1
4vnso5	d60a676	1
4vnso5	d609ly4	0
4vnt4v	d5zwh2m	0
4vnt4v	d60cjuj	1
4vnt8o	d60pn9e	1
4vnt8o	d600jus	0
4vnvjb	d60bl13	0
4vnvjb	d603xrb	1
4vnvqx	d6000a1	1
4vnvqx	d6070v1	0
4vnwki	d5zzdmo	1
4vnwki	d6018f5	0
4vnwon	d5zwi07	1
4vnwon	d5zwfx0	0
4vnwqv	d5zwf27	1
4vnwqv	d5zwplf	0
4vnyct	d60x5fz	1
4vnyct	d5zy3y1	0
4vnznb	d5zxuxp	0
4vnznb	d5zxct3	1
4vo1lo	d5zxpjr	0
4vo1lo	d5zxrbh	1
4vo3cn	d5zygu3	1
4vo3cn	d5zzob9	0
4vo4m2	d5zylz5	1
4vo4m2	d6094o5	0
4vo5a7	d608p72	1
4vo5a7	d5zypk9	0
4vo5ko	d60al3t	0
4vo5ko	d606mrp	1
4vo8oi	d5zzjy0	0
4vo8oi	d5zzmie	1
4vob33	d601gcm	1
4vob33	d6018bh	0
4vobkm	d600673	0
4vobkm	d6005y7	1
4voc1r	d61flbt	1
4voc1r	d605bj6	0
4vocoa	d600emg	1
4vocoa	d600gev	0
4vocx0	d600ose	1
4vocx0	d600q4a	0
4vodmr	d609ryl	0
4vodmr	d6080af	1
4volxn	d60bzgk	1
4volxn	d607sdy	0
4vop2d	d60k66e	0
4vop2d	d60qnpu	1
4vopav	d604s90	0
4vopav	d60hac2	1
4vossp	d606mbh	1
4vossp	d609fev	0
4vox5j	d606080	1
4vox5j	d6067nu	0
4vozpx	d607j32	1
4vozpx	d607zmb	0
4vozw4	d6128sz	0
4vozw4	d618ugx	1
4vp052	d606yrt	0
4vp052	d60sja2	1
4vp6q1	d60xivs	1
4vp6q1	d6099mr	0
4vp840	d608s5p	0
4vp840	d609a3g	1
4vp9f9	d6092ik	1
4vp9f9	d609612	0
4vpa1b	d60991w	1
4vpa1b	d60acwo	0
4vpbz2	d609qo5	0
4vpbz2	d609p80	1
4vpmoy	d60dbl3	1
4vpmoy	d60cd1a	0
4vpopy	d6110fq	1
4vpopy	d6104jr	0
4vpou3	d60tbv7	0
4vpou3	d60mtwe	1
4vppmn	d61zudd	0
4vppmn	d6103gc	1
4vprui	d60tsvu	0
4vprui	d60st09	1
4vpxci	d60hmft	1
4vpxci	d60qnxp	0
4vq1m5	d60iakf	1
4vq1m5	d60hq27	0
4vq3kg	d60i7x3	1
4vq3kg	d60k7gq	0
4vq4xg	d60jkvn	1
4vq4xg	d60iaqq	0
4vq5g6	d60ku7y	1
4vq5g6	d60jhzm	0
4vq7sl	d60x9xw	0
4vq7sl	d617iqg	1
4vqc0o	d60j9wf	0
4vqc0o	d60zpaq	1
4vqcri	d60jaem	0
4vqcri	d60jfrf	1
4vqdib	d60jd1z	1
4vqdib	d60jdd4	0
4vqdya	d60js4l	0
4vqdya	d60jhtf	1
4vqfbq	d60sqfo	1
4vqfbq	d60q5ml	0
4vqgke	d60k66l	0
4vqgke	d60k6pg	1
4vqgzt	d60sars	0
4vqgzt	d60oz7x	1
4vqmo4	d60mf43	1
4vqmo4	d60lrhc	0
4vqpmt	d614gpb	0
4vqpmt	d610kkb	1
4vqrb5	d60qzv5	0
4vqrb5	d60nien	1
4vqre2	d60y6vo	0
4vqre2	d60n5qf	1
4vqvst	d60o0qa	0
4vqvst	d60pnew	1
4vqxux	d60on94	1
4vqxux	d60tx8g	0
4vr0se	d60qw9c	0
4vr0se	d60pnej	1
4vr3aq	d60pnpk	0
4vr3aq	d60plty	1
4vr3er	d612mk1	0
4vr3er	d60qf3e	1
4vr3np	d610bqm	1
4vr3np	d61782s	0
4vr7k1	d60r3hk	0
4vr7k1	d60qnb0	1
4vrbqw	d60ridb	0
4vrbqw	d60r9h4	1
4vri1u	d60xial	1
4vri1u	d6224fn	0
4vrklm	d60u26w	0
4vrklm	d627b6q	1
4vrkv4	d60ubgo	0
4vrkv4	d60zzto	1
4vrl60	d60tvxu	0
4vrl60	d61ol15	1
4vrq6x	d60uns0	0
4vrq6x	d60unuu	1
4vrvza	d61174l	0
4vrvza	d6140rf	1
4vrxpu	d614cnl	0
4vrxpu	d62pon2	1
4vrzfs	d60vv13	1
4vrzfs	d60wd28	0
4vs08j	d61269x	1
4vs08j	d617ah9	0
4vs0lb	d616hfg	0
4vs0lb	d612qg1	1
4vs1l5	d60x3ll	1
4vs1l5	d62n8na	0
4vs4pj	d614hqs	0
4vs4pj	d60xvr4	1
4vs73q	d60ycqx	1
4vs73q	d60xfk3	0
4vs86c	d60zbll	1
4vs86c	d611q4o	0
4vs8gq	d614j3j	1
4vs8gq	d629jbj	0
4vs9sx	d60zo69	0
4vs9sx	d60yp43	1
4vsbv8	d61bwdj	0
4vsbv8	d61a69r	1
4vsc68	d61jpxg	0
4vsc68	d60yiif	1
4vsd3g	d62b4ge	0
4vsd3g	d619smk	1
4vseo0	d61uyqf	0
4vseo0	d611unv	1
4vsgs9	d61g4fo	1
4vsgs9	d616l76	0
4vsiff	d614zd9	0
4vsiff	d61adz3	1
4vskpg	d622fjq	0
4vskpg	d61m7la	1
4vsksk	d610okw	0
4vsksk	d617kop	1
4vsl7b	d619gqw	0
4vsl7b	d619mn7	1
4vsmfy	d620mjj	0
4vsmfy	d615vic	1
4vsnhr	d65o5vz	0
4vsnhr	d61bvjt	1
4vsp82	d613dgl	0
